hour,susceptible,exposed,infected,hospitalized,recovered,deceased
1940,195499,372,1423,206,549,2
1941,195496,375,1423,206,549,2
1942,195494,375,1425,206,549,2
1943,195494,375,1366,203,611,2
1944,195494,375,1344,225,611,2
1945,195494,375,1344,225,611,2
1946,195494,375,1344,225,611,2
1947,195494,375,1344,225,611,2
1948,195494,375,1344,225,611,2
1949,195494,375,1344,225,611,2
1950,195494,375,1344,225,611,2
1951,195483,372,1358,225,611,2
1952,195462,375,1376,225,611,2
1953,195422,384,1407,225,611,2
1954,195376,411,1426,225,611,2
1955,195343,426,1444,225,611,2
1956,195328,431,1454,225,611,2
1957,195320,428,1465,225,611,2
1958,195301,432,1480,225,611,2
1959,195291,438,1484,225,611,2
1960,195280,440,1493,225,611,2
1961,195275,441,1497,225,611,2
1962,195271,441,1501,225,611,2
1963,195269,435,1509,225,611,2
1964,195264,437,1512,225,611,2
1965,195264,436,1513,225,611,2
1966,195259,437,1517,225,611,2
1967,195259,437,1462,224,667,2
1968,195259,437,1428,258,667,2
1969,195259,437,1428,258,667,2
1970,195259,437,1428,258,667,2
1971,195259,437,1428,258,667,2
1972,195259,437,1428,258,667,2
1973,195259,437,1428,258,667,2
1974,195259,437,1428,258,667,2
1975,195247,436,1441,258,667,2
1976,195229,434,1461,258,667,2
1977,195201,432,1491,258,667,2
1978,195164,434,1526,258,667,2
1979,195121,450,1553,258,667,2
1980,195099,461,1564,258,667,2
1981,195078,473,1573,258,667,2
1982,195062,479,1583,258,667,2
1983,195047,482,1595,258,667,2
1984,195037,480,1607,258,667,2
1985,195027,482,1615,258,667,2
1986,195021,485,1618,258,667,2
1987,195019,484,1621,258,667,2
1988,195014,485,1625,258,667,2
1989,195008,489,1627,258,667,2
1990,195007,487,1630,258,667,2
1991,195007,487,1565,257,733,2
1992,195007,487,1527,295,733,2
1993,195007,487,1527,295,733,2
1994,195007,487,1527,295,733,2
1995,195007,487,1527,295,733,2
1996,195007,487,1527,295,733,2
1997,195007,487,1527,295,733,2
1998,195007,487,1527,295,733,2
1999,194988,488,1545,295,733,2
2000,194965,486,1570,295,733,2
2001,194926,489,1606,295,733,2
2002,194881,490,1650,295,733,2
2003,194850,493,1678,295,733,2
2004,194828,500,1693,295,733,2
2005,194814,503,1704,295,733,2
2006,194795,503,1723,295,733,2
2007,194781,505,1735,295,733,2
2008,194763,518,1740,295,733,2
2009,194752,522,1747,295,733,2
2010,194749,523,1749,295,733,2
2011,194747,522,1752,295,733,2
2012,194743,523,1755,295,733,2
2013,194739,523,1759,295,733,2
2014,194738,521,1762,295,733,2
2015,194738,521,1697,291,802,2
2016,194738,521,1651,337,802,2
2017,194738,521,1651,337,802,2
2018,194738,521,1651,337,802,2
2019,194738,521,1651,337,802,2
2020,194738,521,1651,337,802,2
2021,194738,521,1651,337,802,2
2022,194738,521,1651,337,802,2
2023,194729,516,1665,337,802,2
2024,194695,528,1687,337,802,2
2025,194658,534,1718,337,802,2
2026,194614,540,1756,337,802,2
2027,194572,552,1786,337,802,2
2028,194553,542,1815,337,802,2
2029,194539,540,1831,337,802,2
2030,194526,535,1849,337,802,2
2031,194515,530,1865,337,802,2
2032,194506,528,1876,337,802,2
2033,194495,532,1883,337,802,2
2034,194492,530,1888,337,802,2
2035,194486,532,1892,337,802,2
2036,194481,531,1898,337,802,2
2037,194474,535,1901,337,802,2
2038,194472,535,1903,337,802,2
2039,194472,535,1817,329,896,2
2040,194472,535,1774,372,896,2
2041,194472,535,1774,372,896,2
2042,194472,535,1774,372,896,2
2043,194472,535,1774,372,896,2
2044,194472,535,1774,372,896,2
2045,194472,535,1774,372,896,2
2046,194472,535,1774,372,896,2
2047,194460,524,1797,372,896,2
2048,194444,513,1824,372,896,2
2049,194412,508,1861,372,896,2
2050,194369,518,1894,372,896,2
2051,194328,525,1928,372,896,2
2052,194309,516,1956,372,896,2
2053,194292,517,1972,372,896,2
2054,194278,515,1988,372,896,2
2055,194260,516,2005,372,896,2
2056,194248,517,2016,372,896,2
2057,194240,511,2030,372,896,2
2058,194234,514,2033,372,896,2
2059,194225,519,2037,372,896,2
2060,194219,522,2040,372,896,2
2061,194217,521,2043,372,896,2
2062,194213,525,2043,372,896,2
2063,194213,525,1961,358,991,3
2064,194213,525,1914,405,991,3
2065,194213,525,1914,405,991,3
2066,194213,525,1914,405,991,3
2067,194213,525,1914,405,991,3
2068,194213,525,1914,405,991,3
2069,194213,525,1914,405,991,3
2070,194213,525,1914,405,991,3
2071,194207,514,1931,405,991,3
2072,194191,501,1960,405,991,3
2073,194158,492,2002,405,991,3
2074,194113,499,2040,405,991,3
2075,194070,508,2074,405,991,3
2076,194054,498,2100,405,991,3
2077,194034,504,2114,405,991,3
2078,194019,507,2126,405,991,3
2079,194002,513,2137,405,991,3
2080,193986,521,2145,405,991,3
2081,193980,518,2154,405,991,3
2082,193975,516,2161,405,991,3
2083,193971,514,2167,405,991,3
2084,193966,516,2170,405,991,3
2085,193964,511,2177,405,991,3
2086,193956,516,2180,405,991,3
2087,193956,516,2091,394,1091,3
2088,193956,516,2051,434,1091,3
2089,193956,516,2051,434,1091,3
2090,193956,516,2051,434,1091,3
2091,193956,516,2051,434,1091,3
2092,193956,516,2051,434,1091,3
2093,193956,516,2051,434,1091,3
2094,193956,516,2051,434,1091,3
2095,193944,516,2063,434,1091,3
2096,193921,516,2086,434,1091,3
2097,193863,544,2116,434,1091,3
2098,193814,552,2157,434,1091,3
2099,193768,563,2192,434,1091,3
2100,193746,557,2220,434,1091,3
2101,193725,567,2231,434,1091,3
2102,193705,570,2248,434,1091,3
2103,193689,571,2263,434,1091,3
2104,193667,580,2276,434,1091,3
2105,193655,586,2282,434,1091,3
2106,193646,585,2292,434,1091,3
2107,193638,586,2299,434,1091,3
2108,193635,586,2302,434,1091,3
2109,193634,580,2309,434,1091,3
2110,193632,582,2309,434,1091,3
2111,193632,582,2169,425,1240,3
2112,193632,582,2122,472,1240,3
2113,193632,582,2122,472,1240,3
2114,193632,582,2122,472,1240,3
2115,193632,582,2122,472,1240,3
2116,193632,582,2122,472,1240,3
2117,193632,582,2122,472,1240,3
2118,193632,582,2122,472,1240,3
2119,193618,584,2134,472,1240,3
2120,193593,588,2155,472,1240,3
2121,193555,595,2186,472,1240,3
2122,193504,602,2230,472,1240,3
2123,193453,623,2260,472,1240,3
2124,193423,626,2287,472,1240,3
2125,193397,638,2301,472,1240,3
2126,193383,630,2323,472,1240,3
2127,193369,629,2338,472,1240,3
2128,193358,628,2350,472,1240,3
2129,193343,636,2357,472,1240,3
2130,193338,636,2362,472,1240,3
2131,193331,638,2367,472,1240,3
2132,193329,637,2370,472,1240,3
2133,193325,636,2375,472,1240,3
2134,193319,639,2378,472,1240,3
2135,193319,639,2252,461,1377,3
2136,193319,639,2215,498,1377,3
2137,193319,639,2215,498,1377,3
2138,193319,639,2215,498,1377,3
2139,193319,639,2215,498,1377,3
2140,193319,639,2215,498,1377,3
2141,193319,639,2215,498,1377,3
2142,193319,639,2215,498,1377,3
2143,193303,639,2231,498,1377,3
2144,193271,636,2266,498,1377,3
2145,193224,631,2318,498,1377,3
2146,193180,627,2366,498,1377,3
2147,193140,631,2402,498,1377,3
2148,193127,620,2426,498,1377,3
2149,193105,622,2446,498,1377,3
2150,193089,608,2476,498,1377,3
2151,193076,608,2489,498,1377,3
2152,193058,608,2507,498,1377,3
2153,193045,612,2516,498,1377,3
2154,193036,608,2529,498,1377,3
2155,193032,607,2534,498,1377,3
2156,193027,608,2538,498,1377,3
2157,193024,610,2539,498,1377,3
2158,193019,613,2541,498,1377,3
2159,193019,613,2383,488,1544,4
2160,193019,613,2334,537,1544,4
2161,193019,613,2334,537,1544,4
2162,193019,613,2334,537,1544,4
2163,193019,613,2334,537,1544,4
2164,193019,613,2334,537,1544,4
2165,193019,613,2334,537,1544,4
2166,193019,613,2334,537,1544,4
2167,193002,612,2352,537,1544,4
2168,192958,628,2380,537,1544,4
2169,192898,648,2420,537,1544,4
2170,192832,661,2473,537,1544,4
2171,192791,661,2514,537,1544,4
2172,192777,643,2546,537,1544,4
2173,192755,643,2568,537,1544,4
2174,192729,652,2585,537,1544,4
2175,192714,656,2596,537,1544,4
2176,192693,666,2607,537,1544,4
2177,192679,664,2623,537,1544,4
2178,192670,666,2630,537,1544,4
2179,192662,670,2634,537,1544,4
2180,192652,676,2638,537,1544,4
2181,192647,676,2643,537,1544,4
2182,192644,675,2647,537,1544,4
2183,192644,675,2493,534,1701,4
2184,192644,675,2430,597,1701,4
2185,192644,675,2430,597,1701,4
2186,192644,675,2430,597,1701,4
2187,192644,675,2430,597,1701,4
2188,192644,675,2430,597,1701,4
2189,192644,675,2430,597,1701,4
2190,192644,675,2430,597,1701,4
2191,192623,676,2450,597,1701,4
2192,192595,665,2489,597,1701,4
2193,192520,694,2535,597,1701,4
2194,192451,724,2574,597,1701,4
2195,192397,751,2601,597,1701,4
2196,192367,757,2625,597,1701,4
2197,192343,763,2643,597,1701,4
2198,192328,761,2660,597,1701,4
2199,192299,776,2674,597,1701,4
2200,192281,779,2689,597,1701,4
2201,192266,782,2701,597,1701,4
2202,192255,782,2712,597,1701,4
2203,192244,789,2716,597,1701,4
2204,192235,791,2723,597,1701,4
2205,192229,793,2727,597,1701,4
2206,192223,796,2730,597,1701,4
2207,192223,796,2564,586,1877,5
2208,192223,796,2511,639,1877,5
2209,192223,796,2511,639,1877,5
2210,192223,796,2511,639,1877,5
2211,192223,796,2511,639,1877,5
2212,192223,796,2511,639,1877,5
2213,192223,796,2511,639,1877,5
2214,192223,796,2511,639,1877,5
2215,192212,781,2537,639,1877,5
2216,192183,767,2580,639,1877,5
2217,192135,753,2642,639,1877,5
2218,192075,758,2697,639,1877,5
2219,192022,771,2737,639,1877,5
2220,192003,766,2761,639,1877,5
2221,191989,759,2782,639,1877,5
2222,191963,764,2803,639,1877,5
2223,191950,758,2822,639,1877,5
2224,191934,755,2841,639,1877,5
2225,191922,758,2850,639,1877,5
2226,191915,755,2860,639,1877,5
2227,191906,755,2869,639,1877,5
2228,191896,755,2879,639,1877,5
2229,191893,756,2881,639,1877,5
2230,191887,758,2885,639,1877,5
2231,191887,758,2737,631,2033,5
2232,191887,758,2679,689,2033,5
2233,191887,758,2679,689,2033,5
2234,191887,758,2679,689,2033,5
2235,191887,758,2679,689,2033,5
2236,191887,758,2679,689,2033,5
2237,191887,758,2679,689,2033,5
2238,191887,758,2679,689,2033,5
2239,191871,747,2706,689,2033,5
2240,191832,747,2745,689,2033,5
2241,191774,748,2802,689,2033,5
2242,191714,726,2884,689,2033,5
2243,191665,727,2932,689,2033,5
2244,191635,733,2956,689,2033,5
2245,191610,732,2982,689,2033,5
2246,191582,739,3003,689,2033,5
2247,191567,734,3023,689,2033,5
2248,191553,726,3045,689,2033,5
2249,191540,728,3056,689,2033,5
2250,191530,728,3066,689,2033,5
2251,191515,725,3084,689,2033,5
2252,191505,727,3092,689,2033,5
2253,191495,732,3097,689,2033,5
2254,191486,738,3100,689,2033,5
2255,191486,738,2945,679,2198,5
2256,191486,738,2889,735,2198,5
2257,191486,738,2889,735,2198,5
2258,191486,738,2889,735,2198,5
2259,191486,738,2889,735,2198,5
2260,191486,738,2889,735,2198,5
2261,191486,738,2889,735,2198,5
2262,191486,738,2889,735,2198,5
2263,191467,739,2907,735,2198,5
2264,191426,744,2943,735,2198,5
2265,191378,749,2986,735,2198,5
2266,191322,745,3046,735,2198,5
2267,191264,766,3083,735,2198,5
2268,191244,759,3110,735,2198,5
2269,191214,770,3129,735,2198,5
2270,191186,780,3147,735,2198,5
2271,191165,785,3163,735,2198,5
2272,191146,790,3177,735,2198,5
2273,191133,792,3188,735,2198,5
2274,191127,787,3199,735,2198,5
2275,191122,782,3209,735,2198,5
2276,191118,781,3214,735,2198,5
2277,191110,783,3220,735,2198,5
2278,191105,784,3224,735,2198,5
2279,191105,784,3049,724,2383,6
2280,191105,784,2995,778,2383,6
2281,191105,784,2995,778,2383,6
2282,191105,784,2995,778,2383,6
2283,191105,784,2995,778,2383,6
2284,191105,784,2995,778,2383,6
2285,191105,784,2995,778,2383,6
2286,191105,784,2995,778,2383,6
2287,191089,770,3025,778,2383,6
2288,191052,769,3063,778,2383,6
2289,190999,769,3116,778,2383,6
2290,190932,778,3174,778,2383,6
2291,190874,789,3221,778,2383,6
2292,190843,783,3258,778,2383,6
2293,190812,790,3282,778,2383,6
2294,190798,783,3303,778,2383,6
2295,190780,780,3324,778,2383,6
2296,190763,787,3334,778,2383,6
2297,190747,791,3346,778,2383,6
2298,190740,788,3356,778,2383,6
2299,190731,783,3370,778,2383,6
2300,190725,779,3380,778,2383,6
2301,190717,776,3391,778,2383,6
2302,190711,776,3397,778,2383,6
2303,190711,776,3186,760,2610,8
2304,190711,776,3120,826,2610,8
2305,190711,776,3120,826,2610,8
2306,190711,776,3120,826,2610,8
2307,190711,776,3120,826,2610,8
2308,190711,776,3120,826,2610,8
2309,190711,776,3120,826,2610,8
2310,190711,776,3120,826,2610,8
2311,190694,759,3154,826,2610,8
2312,190663,761,3183,826,2610,8
2313,190609,762,3236,826,2610,8
2314,190558,762,3287,826,2610,8
2315,190500,771,3336,826,2610,8
2316,190473,763,3371,826,2610,8
2317,190452,755,3400,826,2610,8
2318,190432,749,3426,826,2610,8
2319,190401,759,3447,826,2610,8
2320,190389,759,3459,826,2610,8
2321,190372,765,3470,826,2610,8
2322,190361,767,3479,826,2610,8
2323,190350,774,3483,826,2610,8
2324,190347,769,3491,826,2610,8
2325,190339,770,3498,826,2610,8
2326,190337,770,3500,826,2610,8
2327,190337,770,3312,808,2815,9
2328,190337,770,3244,876,2815,9
2329,190337,770,3244,876,2815,9
2330,190337,770,3244,876,2815,9
2331,190337,770,3244,876,2815,9
2332,190337,770,3244,876,2815,9
2333,190337,770,3244,876,2815,9
2334,190337,770,3244,876,2815,9
2335,190317,764,3270,876,2815,9
2336,190274,764,3313,876,2815,9
2337,190218,773,3360,876,2815,9
2338,190148,779,3424,876,2815,9
2339,190081,788,3482,876,2815,9
2340,190061,775,3515,876,2815,9
2341,190042,772,3537,876,2815,9
2342,190025,768,3558,876,2815,9
2343,190008,775,3568,876,2815,9
2344,189997,767,3587,876,2815,9
2345,189986,762,3603,876,2815,9
2346,189977,761,3613,876,2815,9
2347,189962,769,3620,876,2815,9
2348,189957,765,3629,876,2815,9
2349,189952,762,3637,876,2815,9
2350,189950,761,3640,876,2815,9
2351,189950,761,3446,861,3023,10
2352,189950,761,3376,931,3023,10
2353,189950,761,3376,931,3023,10
2354,189950,761,3376,931,3023,10
2355,189950,761,3376,931,3023,10
2356,189950,761,3376,931,3023,10
2357,189950,761,3376,931,3023,10
2358,189950,761,3376,931,3023,10
2359,189923,765,3399,931,3023,10
2360,189891,757,3439,931,3023,10
2361,189845,762,3480,931,3023,10
2362,189785,767,3535,931,3023,10
2363,189727,780,3580,931,3023,10
2364,189708,767,3612,931,3023,10
2365,189688,762,3637,931,3023,10
2366,189676,751,3660,931,3023,10
2367,189655,748,3684,931,3023,10
2368,189644,739,3704,931,3023,10
2369,189628,744,3715,931,3023,10
2370,189617,743,3727,931,3023,10
2371,189609,741,3737,931,3023,10
2372,189594,751,3742,931,3023,10
2373,189589,750,3748,931,3023,10
2374,189585,752,3750,931,3023,10
2375,189585,752,3514,920,3270,10
2376,189585,752,3432,1002,3270,10
2377,189585,752,3432,1002,3270,10
2378,189585,752,3432,1002,3270,10
2379,189585,752,3432,1002,3270,10
2380,189585,752,3432,1002,3270,10
2381,189585,752,3432,1002,3270,10
2382,189585,752,3432,1002,3270,10
2383,189563,751,3455,1002,3270,10
2384,189541,726,3502,1002,3270,10
2385,189487,723,3559,1002,3270,10
2386,189436,704,3629,1002,3270,10
2387,189385,706,3678,1002,3270,10
2388,189358,702,3709,1002,3270,10
2389,189329,711,3729,1002,3270,10
2390,189303,720,3746,1002,3270,10
2391,189287,724,3758,1002,3270,10
2392,189271,723,3775,1002,3270,10
2393,189250,736,3783,1002,3270,10
2394,189245,729,3795,1002,3270,10
2395,189231,734,3804,1002,3270,10
2396,189219,738,3812,1002,3270,10
2397,189215,737,3817,1002,3270,10
2398,189208,742,3819,1002,3270,10
2399,189208,742,3584,983,3523,11
2400,189208,742,3513,1054,3523,11
2401,189208,742,3513,1054,3523,11
2402,189208,742,3513,1054,3523,11
2403,189208,742,3513,1054,3523,11
2404,189208,742,3513,1054,3523,11
2405,189208,742,3513,1054,3523,11
2406,189208,742,3513,1054,3523,11
2407,189186,738,3539,1054,3523,11
2408,189160,714,3589,1054,3523,11
2409,189092,732,3639,1054,3523,11
2410,189038,750,3675,1054,3523,11
2411,188979,755,3729,1054,3523,11
2412,188955,749,3759,1054,3523,11
2413,188926,763,3774,1054,3523,11
2414,188904,761,3798,1054,3523,11
2415,188882,770,3811,1054,3523,11
2416,188862,776,3825,1054,3523,11
2417,188845,782,3836,1054,3523,11
2418,188833,785,3845,1054,3523,11
2419,188820,787,3856,1054,3523,11
2420,188814,778,3871,1054,3523,11
2421,188807,781,3875,1054,3523,11
2422,188804,782,3877,1054,3523,11
2423,188804,782,3657,1044,3753,11
2424,188804,782,3573,1128,3753,11
2425,188804,782,3573,1128,3753,11
2426,188804,782,3573,1128,3753,11
2427,188804,782,3573,1128,3753,11
2428,188804,782,3573,1128,3753,11
2429,188804,782,3573,1128,3753,11
2430,188804,782,3573,1128,3753,11
2431,188786,778,3595,1128,3753,11
2432,188765,761,3633,1128,3753,11
2433,188711,767,3681,1128,3753,11
2434,188649,786,3724,1128,3753,11
2435,188591,787,3781,1128,3753,11
2436,188567,788,3804,1128,3753,11
2437,188536,795,3828,1128,3753,11
2438,188515,784,3860,1128,3753,11
2439,188494,794,3871,1128,3753,11
2440,188469,796,3894,1128,3753,11
2441,188445,809,3905,1128,3753,11
2442,188436,803,3920,1128,3753,11
2443,188424,805,3930,1128,3753,11
2444,188413,805,3941,1128,3753,11
2445,188405,807,3947,1128,3753,11
2446,188402,807,3950,1128,3753,11
2447,188402,807,3674,1108,4047,13
2448,188402,807,3594,1188,4047,13
2449,188402,807,3594,1188,4047,13
2450,188402,807,3594,1188,4047,13
2451,188402,807,3594,1188,4047,13
2452,188402,807,3594,1188,4047,13
2453,188402,807,3594,1188,4047,13
2454,188402,807,3594,1188,4047,13
2455,188375,809,3619,1188,4047,13
2456,188341,806,3656,1188,4047,13
2457,188286,804,3713,1188,4047,13
2458,188225,799,3779,1188,4047,13
2459,188173,806,3824,1188,4047,13
2460,188147,807,3849,1188,4047,13
2461,188122,805,3876,1188,4047,13
2462,188105,799,3899,1188,4047,13
2463,188087,792,3924,1188,4047,13
2464,188060,804,3939,1188,4047,13
2465,188045,797,3961,1188,4047,13
2466,188039,795,3969,1188,4047,13
2467,188028,794,3981,1188,4047,13
2468,188022,789,3992,1188,4047,13
2469,188019,787,3997,1188,4047,13
2470,188012,792,3999,1188,4047,13
2471,188012,792,3713,1159,4361,14
2472,188012,792,3627,1245,4361,14
2473,188012,792,3627,1245,4361,14
2474,188012,792,3627,1245,4361,14
2475,188012,792,3627,1245,4361,14
2476,188012,792,3627,1245,4361,14
2477,188012,792,3627,1245,4361,14
2478,188012,792,3627,1245,4361,14
2479,187987,793,3651,1245,4361,14
2480,187960,794,3677,1245,4361,14
2481,187911,792,3728,1245,4361,14
2482,187856,782,3793,1245,4361,14
2483,187791,806,3834,1245,4361,14
2484,187773,790,3868,1245,4361,14
2485,187758,785,3888,1245,4361,14
2486,187743,771,3917,1245,4361,14
2487,187733,753,3945,1245,4361,14
2488,187718,754,3959,1245,4361,14
2489,187700,746,3985,1245,4361,14
2490,187692,740,3999,1245,4361,14
2491,187681,742,4008,1245,4361,14
2492,187668,744,4019,1245,4361,14
2493,187663,741,4027,1245,4361,14
2494,187657,745,4029,1245,4361,14
2495,187657,745,3785,1204,4644,16
2496,187657,745,3696,1293,4644,16
2497,187657,745,3696,1293,4644,16
2498,187657,745,3696,1293,4644,16
2499,187657,745,3696,1293,4644,16
2500,187657,745,3696,1293,4644,16
2501,187657,745,3696,1293,4644,16
2502,187657,745,3696,1293,4644,16
2503,187632,736,3730,1293,4644,16
2504,187599,737,3762,1293,4644,16
2505,187530,756,3812,1293,4644,16
2506,187470,750,3878,1293,4644,16
2507,187412,763,3923,1293,4644,16
2508,187386,762,3950,1293,4644,16
2509,187364,755,3979,1293,4644,16
2510,187342,761,3995,1293,4644,16
2511,187315,765,4018,1293,4644,16
2512,187292,768,4038,1293,4644,16
2513,187279,768,4051,1293,4644,16
2514,187272,767,4059,1293,4644,16
2515,187264,764,4070,1293,4644,16
2516,187254,769,4075,1293,4644,16
2517,187245,771,4082,1293,4644,16
2518,187240,772,4086,1293,4644,16
2519,187240,772,3787,1247,4988,17
2520,187240,772,3707,1327,4988,17
2521,187240,772,3707,1327,4988,17
2522,187240,772,3707,1327,4988,17
2523,187240,772,3707,1327,4988,17
2524,187240,772,3707,1327,4988,17
2525,187240,772,3707,1327,4988,17
2526,187240,772,3707,1327,4988,17
2527,187215,769,3735,1327,4988,17
2528,187185,763,3771,1327,4988,17
2529,187121,776,3822,1327,4988,17
2530,187063,787,3869,1327,4988,17
2531,186998,805,3916,1327,4988,17
2532,186974,795,3950,1327,4988,17
2533,186943,813,3963,1327,4988,17
2534,186919,826,3974,1327,4988,17
2535,186896,834,3989,1327,4988,17
2536,186872,844,4003,1327,4988,17
2537,186851,854,4014,1327,4988,17
2538,186838,851,4030,1327,4988,17
2539,186828,848,4043,1327,4988,17
2540,186811,856,4052,1327,4988,17
2541,186806,857,4056,1327,4988,17
2542,186804,853,4062,1327,4988,17
2543,186804,853,3739,1286,5352,17
2544,186804,853,3668,1357,5352,17
2545,186804,853,3668,1357,5352,17
2546,186804,853,3668,1357,5352,17
2547,186804,853,3668,1357,5352,17
2548,186804,853,3668,1357,5352,17
2549,186804,853,3668,1357,5352,17
2550,186804,853,3668,1357,5352,17
2551,186770,859,3696,1357,5352,17
2552,186736,850,3739,1357,5352,17
2553,186667,866,3792,1357,5352,17
2554,186596,871,3858,1357,5352,17
2555,186525,892,3908,1357,5352,17
2556,186499,885,3941,1357,5352,17
2557,186472,890,3963,1357,5352,17
2558,186444,894,3987,1357,5352,17
2559,186412,898,4015,1357,5352,17
2560,186388,900,4037,1357,5352,17
2561,186371,908,4046,1357,5352,17
2562,186363,908,4054,1357,5352,17
2563,186353,912,4060,1357,5352,17
2564,186347,907,4071,1357,5352,17
2565,186336,910,4079,1357,5352,17
2566,186329,912,4084,1357,5352,17
2567,186329,912,3786,1312,5694,18
2568,186329,912,3711,1387,5694,18
2569,186329,912,3711,1387,5694,18
2570,186329,912,3711,1387,5694,18
2571,186329,912,3711,1387,5694,18
2572,186329,912,3711,1387,5694,18
2573,186329,912,3711,1387,5694,18
2574,186329,912,3711,1387,5694,18
2575,186309,905,3738,1387,5694,18
2576,186275,895,3782,1387,5694,18
2577,186201,916,3835,1387,5694,18
2578,186119,933,3900,1387,5694,18
2579,186036,971,3945,1387,5694,18
2580,186001,972,3979,1387,5694,18
2581,185967,975,4010,1387,5694,18
2582,185952,965,4035,1387,5694,18
2583,185929,971,4052,1387,5694,18
2584,185906,964,4082,1387,5694,18
2585,185881,968,4103,1387,5694,18
2586,185867,968,4117,1387,5694,18
2587,185858,965,4129,1387,5694,18
2588,185851,964,4137,1387,5694,18
2589,185843,963,4146,1387,5694,18
2590,185836,968,4148,1387,5694,18
2591,185836,968,3848,1345,6035,19
2592,185836,968,3780,1413,6035,19
2593,185836,968,3780,1413,6035,19
2594,185836,968,3780,1413,6035,19
2595,185836,968,3780,1413,6035,19
2596,185836,968,3780,1413,6035,19
2597,185836,968,3780,1413,6035,19
2598,185836,968,3780,1413,6035,19
2599,185810,952,3822,1413,6035,19
2600,185780,936,3868,1413,6035,19
2601,185719,933,3932,1413,6035,19
2602,185654,940,3990,1413,6035,19
2603,185582,950,4052,1413,6035,19
2604,185555,941,4088,1413,6035,19
2605,185537,934,4113,1413,6035,19
2606,185513,925,4146,1413,6035,19
2607,185481,928,4175,1413,6035,19
2608,185450,935,4199,1413,6035,19
2609,185426,944,4214,1413,6035,19
2610,185412,949,4223,1413,6035,19
2611,185400,955,4229,1413,6035,19
2612,185393,950,4241,1413,6035,19
2613,185384,951,4249,1413,6035,19
2614,185378,951,4255,1413,6035,19
2615,185378,951,3967,1365,6371,19
2616,185378,951,3877,1455,6371,19
2617,185378,951,3877,1455,6371,19
2618,185378,951,3877,1455,6371,19
2619,185378,951,3877,1455,6371,19
2620,185378,951,3877,1455,6371,19
2621,185378,951,3877,1455,6371,19
2622,185378,951,3877,1455,6371,19
2623,185359,940,3907,1455,6371,19
2624,185329,926,3951,1455,6371,19
2625,185259,936,4011,1455,6371,19
2626,185181,927,4098,1455,6371,19
2627,185121,923,4162,1455,6371,19
2628,185096,910,4200,1455,6371,19
2629,185071,899,4236,1455,6371,19
2630,185046,898,4262,1455,6371,19
2631,185024,902,4280,1455,6371,19
2632,185010,892,4304,1455,6371,19
2633,184994,889,4323,1455,6371,19
2634,184986,878,4342,1455,6371,19
2635,184980,878,4348,1455,6371,19
2636,184969,880,4357,1455,6371,19
2637,184962,882,4362,1455,6371,19
2638,184956,881,4369,1455,6371,19
2639,184956,881,4052,1416,6725,21
2640,184956,881,3968,1500,6725,21
2641,184956,881,3968,1500,6725,21
2642,184956,881,3968,1500,6725,21
2643,184956,881,3968,1500,6725,21
2644,184956,881,3968,1500,6725,21
2645,184956,881,3968,1500,6725,21
2646,184956,881,3968,1500,6725,21
2647,184932,872,4001,1500,6725,21
2648,184903,868,4034,1500,6725,21
2649,184856,854,4095,1500,6725,21
2650,184786,855,4164,1500,6725,21
2651,184723,865,4217,1500,6725,21
2652,184696,860,4249,1500,6725,21
2653,184669,860,4276,1500,6725,21
2654,184652,851,4302,1500,6725,21
2655,184632,841,4332,1500,6725,21
2656,184616,835,4354,1500,6725,21
2657,184602,827,4376,1500,6725,21
2658,184590,822,4393,1500,6725,21
2659,184578,822,4405,1500,6725,21
2660,184570,822,4413,1500,6725,21
2661,184561,825,4419,1500,6725,21
2662,184554,824,4427,1500,6725,21
2663,184554,824,4131,1442,7076,24
2664,184554,824,4043,1530,7076,24
2665,184554,824,4043,1530,7076,24
2666,184554,824,4043,1530,7076,24
2667,184554,824,4043,1530,7076,24
2668,184554,824,4043,1530,7076,24
2669,184554,824,4043,1530,7076,24
2670,184554,824,4043,1530,7076,24
2671,184526,829,4066,1530,7076,24
2672,184485,828,4108,1530,7076,24
2673,184428,823,4170,1530,7076,24
2674,184366,806,4249,1530,7076,24
2675,184290,836,4295,1530,7076,24
2676,184265,825,4331,1530,7076,24
2677,184237,828,4356,1530,7076,24
2678,184212,836,4373,1530,7076,24
2679,184188,838,4395,1530,7076,24
2680,184168,842,4411,1530,7076,24
2681,184151,844,4426,1530,7076,24
2682,184135,848,4438,1530,7076,24
2683,184127,851,4443,1530,7076,24
2684,184121,851,4449,1530,7076,24
2685,184112,850,4459,1530,7076,24
2686,184108,849,4464,1530,7076,24
2687,184108,849,4159,1481,7429,25
2688,184108,849,4068,1572,7429,25
2689,184108,849,4068,1572,7429,25
2690,184108,849,4068,1572,7429,25
2691,184108,849,4068,1572,7429,25
2692,184108,849,4068,1572,7429,25
2693,184108,849,4068,1572,7429,25
2694,184108,849,4068,1572,7429,25
2695,184079,849,4097,1572,7429,25
2696,184033,863,4129,1572,7429,25
2697,183959,885,4181,1572,7429,25
2698,183873,913,4239,1572,7429,25
2699,183807,920,4298,1572,7429,25
2700,183773,924,4328,1572,7429,25
2701,183730,941,4354,1572,7429,25
2702,183698,953,4374,1572,7429,25
2703,183668,964,4393,1572,7429,25
2704,183635,982,4408,1572,7429,25
2705,183610,994,4421,1572,7429,25
